"Profil/terminal:

2G/3G/4G
2G/3G/4G/5G
","
Lieu/strate:

Toutes zones d'habitation
Zones denses
Zones intermediaires
Zones rurales
Zones touristiques
Transports - Routes
Transports - TGV
Transports - Intercités & TER
Transports - RER & Transiliens
Transports - Metro","Situation:

Indoor
Outdoor
Tous usages
Incar
Intrain
","Service:

DOWNLOAD
UPLOAD
WEB
VIDEO
VOIX-INTRA
VOIX-INTRA-INTER
SMS","Indicateur:

Taux de fichier reçu
Débit moyen
Taux de fichier envoyé
Taux d'accroche 5G
Chargement Web < 5s
Chargement Web < 10s
Diffusion réussie et de qualite parfaite
Diffusion réussie et de qualite correcte
Communications réussies
Communications réussies et de qualité parfaite
Réception SMS <10s

",Bouygues Telecom,Precision statistique,Free Mobile,Precision statistique.1,Orange,Precision statistique.2,SFR,Precision statistique.3,Volumétrie totale,Moyenne,Precision statistique.4
2G/3G/4G/5G,Zones rurales,Outdoor,VOIX,Communications réussies et sans perturbations audibles,0.8195157740278797,0.02041768163346382,0.8038516405135521,0.0207855899694248,0.8858773181169758,0.01664389012625645,0.8095577746077033,0.020553586371103504,11138,0.829771951876459,0.00987102830974239
2G/3G/4G/5G,Zones intermediaires,Outdoor,VOIX,Communications réussies et sans perturbations audibles,0.9365853658536586,0.013619838099017323,0.9185483870967742,0.015224607061130406,0.9637096774193549,0.010409113717494874,0.9280517380759903,0.014400165030125358,9894,0.9367293309076208,0.006784117938556124
2G/3G/4G/5G,Zones denses,Outdoor,VOIX,Communications réussies et sans perturbations audibles,0.9703484062268347,0.00905186286462878,0.9411764705882353,0.01250540286248724,0.9668630338733432,0.009520177295275408,0.9476787030213707,0.011847752100091119,10848,0.9564896755162242,0.0054291586816840424
2G/3G/4G/5G,Zones Touristiques,Outdoor,VOIX,Communications réussies et sans perturbations audibles,0.9256198347107438,0.03305927187713113,0.8811475409836066,0.04060593926978405,0.9588477366255144,0.024976099822291625,0.8925619834710744,0.03901634402254525,1942,0.9145211122554068,0.017586230276551117
2G/3G/4G/5G,Toutes zones d'habitation,Outdoor,VOIX,Communications réussies et sans perturbations audibles,0.9086998087954111,0.008727830337220294,0.8857748469147433,0.00956772364499247,0.9387226019325948,0.007216694997474028,0.8931099575271354,0.00930243589130584,33822,0.9065696883685175,0.0043864776647861
2G/3G/4G/5G,Zones rurales,Tous usages,VOIX,Communications réussies et sans perturbations audibles,0.7538376364014601,0.013231281872672793,0.734641601272062,0.013350029494464042,0.8228917731815092,0.011540256065092916,0.7500401404654086,0.013093541221156552,33358,0.7654462206012099,0.00643057231037443
2G/3G/4G/5G,Zones intermediaires,Tous usages,VOIX,Communications réussies et sans perturbations audibles,0.9070771671589977,0.00938154822976888,0.8794641824027261,0.010467113374293686,0.9335555367216906,0.008006805321339992,0.8958623829961642,0.009822027156508917,29656,0.9039829549088406,0.004742082133794283
2G/3G/4G/5G,Zones denses,Tous usages,VOIX,Communications réussies et sans perturbations audibles,0.9455554566598333,0.0070026535846009035,0.9008205103233345,0.00917295549211305,0.9429646463168687,0.007119651869685559,0.919911043251705,0.008338054983345179,32518,0.9272609566141742,0.003992031277174559
2G/3G/4G/5G,Zones Touristiques,Tous usages,VOIX,Communications réussies et sans perturbations audibles,0.8921337178943702,0.02269089786684457,0.823087431693989,0.0276441257336473,0.927038498729452,0.018905346074323464,0.8562638305559318,0.025449630096547465,5814,0.8745357492954293,0.012041548458822403
2G/3G/4G/5G,Toutes zones d'habitation,Tous usages,VOIX,Communications réussies et sans perturbations audibles,0.8687194288803116,0.0059197902635888386,0.8352613376722495,0.0064439301893551015,0.8996398914071174,0.005221065656800865,0.8531180181153275,0.0061525132105033015,101346,0.8641637925668798,0.0029831395486665437
2G/3G/4G/5G,Zones rurales,Incar,VOIX,MOS Moyen,4.157107922201141,0.02571763329702193,4.029266347687392,0.029075830282701748,4.255391438658433,0.022188339907491125,4.255026348612412,0.021116186030448784,11104,4.176274529179243,0.012453631622238828
2G/3G/4G/5G,Zones intermediaires,Incar,VOIX,MOS Moyen,4.366028940027891,0.016756292262691902,4.327880562733279,0.017705875668016895,4.438782120209551,0.013963347362870327,4.409581724041422,0.014333958329703187,9882,4.386117185309764,0.007911244092057207
2G/3G/4G/5G,Zones denses,Incar,VOIX,MOS Moyen,4.459361716791976,0.01144834314381918,4.3755997309761705,0.015983714736986895,4.483003233830844,0.011315985774608173,4.419862324393362,0.013857713444028795,10834,4.434941432903693,0.0066681874189801526
2G/3G/4G/5G,Zones Touristiques,Incar,VOIX,MOS Moyen,4.401081831831831,0.037293583716416875,4.305016744548286,0.05041686670109963,4.438829646017699,0.03337619686164381,4.387443438914024,0.03712816425259974,1926,4.384047848244622,0.020024736205422892
2G/3G/4G/5G,Toutes zones d'habitation,Incar,VOIX,MOS Moyen,4.342801258440742,0.010333533044613076,4.259387664606284,0.01215362800453107,4.400779405493001,0.009121678635415522,4.368193431942239,0.009270783132573193,33746,4.343611680687082,0.005162140288715009
2G/3G/4G/5G,Zones rurales,Indoor,VOIX,MOS Moyen,4.367313391557491,0.020178038222371558,4.291740290583954,0.022339133835827946,4.456627393892349,0.01464327259999068,4.452673521850907,0.01611286459560243,11116,4.39328731135679,0.009320459179487437
2G/3G/4G/5G,Zones intermediaires,Indoor,VOIX,MOS Moyen,4.440498873873886,0.01660893407461075,4.45994465648854,0.015414463223683693,4.508717079889817,0.011720750533879384,4.4675139123103,0.015826233644623135,9880,4.469393692652505,0.007505244319145442
2G/3G/4G/5G,Zones denses,Indoor,VOIX,MOS Moyen,4.508655131114488,0.011303112552752808,4.452272704016377,0.016040219299312326,4.523422979797981,0.010615678375169295,4.4727112756264225,0.014250136008054035,10836,4.489401843405534,0.006627992619397454
2G/3G/4G/5G,Zones Touristiques,Indoor,VOIX,MOS Moyen,4.492252923976612,0.03215598037235673,4.424673798798793,0.046100363174366187,4.5163849372384925,0.026131971543594062,4.4331592920353975,0.038094940698895824,1946,4.467564207650272,0.01808508763233631
2G/3G/4G/5G,Toutes zones d'habitation,Indoor,VOIX,MOS Moyen,4.445166344418642,0.009010712216531984,4.4038772987768295,0.010339251158203125,4.497416338016576,0.006963997479825126,4.4628327130389955,0.008638451419826507,33778,4.452789396444013,0.004409411931601829
2G/3G/4G/5G,Zones rurales,Outdoor,VOIX,MOS Moyen,4.39009683465223,0.018129411558326244,4.346364049362631,0.019341166928500166,4.478668946301927,0.012718690647079796,4.458210569105695,0.015314976932041037,11138,4.419559843231814,0.008287416860712705
2G/3G/4G/5G,Zones intermediaires,Outdoor,VOIX,MOS Moyen,4.474437001923617,0.01338844460680537,4.4741671511627965,0.01396190409129076,4.529729031385286,0.00946104652030064,4.4926097611202715,0.012684254875700308,9894,4.492914610322833,0.0062501962079966715
2G/3G/4G/5G,Zones denses,Outdoor,VOIX,MOS Moyen,4.533980922197368,0.008963881114576256,4.492815071054606,0.012995418413928025,4.548069423929101,0.009045966664039009,4.511852142501247,0.009713451786916773,10848,4.521770266914921,0.005166335397130584
2G/3G/4G/5G,Zones Touristiques,Outdoor,VOIX,MOS Moyen,4.4788495077355845,0.03695570701081279,4.457455967976708,0.03931207328184563,4.560155462184878,0.021035187756251565,4.485439814814817,0.02772985698917096,1942,4.495900497512438,0.016072385895596158
2G/3G/4G/5G,Toutes zones d'habitation,Outdoor,VOIX,MOS Moyen,4.469337112196733,0.007857520676119502,4.440167500208367,0.008878991922930629,4.521245772946828,0.0059078498745657,4.488067314076995,0.007070575342587078,33822,4.480080806986082,0.0037548350588415876
2G/3G/4G/5G,Zones rurales,Tous usages,VOIX,MOS Moyen,4.339873627696345,0.012518241278748754,4.266202553027419,0.012518241278748754,4.430435252156556,0.012518241278748754,4.421578008729421,0.012518241278748754,33358,4.365876024952207,0.005892039809376031
2G/3G/4G/5G,Zones intermediaires,Tous usages,VOIX,MOS Moyen,4.439399927582797,0.009086583385210331,4.442674805754082,0.009086583385210331,4.504065237108263,0.009086583385210331,4.466223830535477,0.009086583385210331,29656,4.463354580652157,0.004215112524206673
2G/3G/4G/5G,Zones denses,Tous usages,VOIX,MOS Moyen,4.508881492421696,0.006169370378472523,4.45300799752242,0.006169370378472523,4.524901836847164,0.006169370378472523,4.476950072712521,0.006169370378472523,32518,4.4911145828250225,0.0035907541003951126
2G/3G/4G/5G,Zones Touristiques,Tous usages,VOIX,MOS Moyen,4.472589936538806,0.020627153990596822,4.41565834614968,0.020627153990596822,4.518049230350488,0.020627153990596822,4.442966824108309,0.020627153990596822,5814,4.463090244370052,0.010499247342975847
2G/3G/4G/5G,Toutes zones d'habitation,Tous usages,VOIX,MOS Moyen,4.4361624193483555,0.005291739639770631,4.391892426892252,0.0061249435773604215,4.48925332757273,0.004315744945435112,4.455471033202202,0.004858264003645287,101346,4.4436902473318804,0.002597818772183034
2G/3G/4G/5G,Zones rurales,Incar,SMS,Réception SMS <10s,0.8586232420429312,0.018578845622783745,0.8473609129814551,0.018825614356727707,0.8787446504992867,0.017086923124708858,0.8607142857142858,0.01813739231532471,11110,0.8613861386138614,0.009086911745377749
2G/3G/4G/5G,Zones intermediaires,Incar,SMS,Réception SMS <10s,0.9845024469820555,0.0069143411182991145,0.9660743134087237,0.010084754709043187,0.9870759289176091,0.006291739001596693,0.9765751211631664,0.00842533647105684,9880,0.9785425101214575,0.004040842317368869
2G/3G/4G/5G,Zones denses,Incar,SMS,Réception SMS <10s,0.9947994056463596,0.0038426231074497825,0.9801470588235294,0.0074138648624902355,0.9897058823529412,0.005364561847380449,0.9757174392935982,0.008183811512003583,10850,0.9850691244239631,0.0032272468958754437
2G/3G/4G/5G,Zones Touristiques,Incar,SMS,Réception SMS <10s,0.9621848739495799,0.024234252673561874,0.9385245901639344,0.030139406953551703,0.9590163934426229,0.024875926248216957,0.9631147540983607,0.02364974801265017,1940,0.9556701030927836,0.01295306559493539
2G/3G/4G/5G,Toutes zones d'habitation,Incar,SMS,Réception SMS <10s,0.9456861331410719,0.0068863023288625435,0.9297832233741753,0.007687403568874637,0.9505183788878416,0.006524851062250855,0.9372789436453667,0.0072973142240809795,33780,0.940793368857312,0.003559373359572833
2G/3G/4G/5G,Zones rurales,Indoor,SMS,Réception SMS <10s,0.8638360175695461,0.01818768810852355,0.8822269807280514,0.016879130694119733,0.9236804564907275,0.01389827254576557,0.860813704496788,0.018125493004960334,11140,0.8827648114901256,0.008448507099853604
2G/3G/4G/5G,Zones intermediaires,Indoor,SMS,Réception SMS <10s,0.9731051344743277,0.009052079523042083,0.957258064516129,0.01125866346885653,0.9854838709677419,0.00665725816693569,0.9661290322580646,0.010068774113297372,9894,0.97048716393774,0.004716126946183106
2G/3G/4G/5G,Zones denses,Indoor,SMS,Réception SMS <10s,0.9852180339985218,0.006430421619825207,0.9639705882352941,0.009904831566075745,0.975735294117647,0.008177868826637852,0.9786135693215339,0.007700182128511831,10858,0.9758703260268926,0.0040819523776056766
2G/3G/4G/5G,Zones Touristiques,Indoor,SMS,Réception SMS <10s,0.9669421487603306,0.022526096724211547,0.9098360655737705,0.03593843486665513,0.9795081967213115,0.017776869508890705,0.9426229508196722,0.029180939332722443,1948,0.9496919917864476,0.013727344803272461
2G/3G/4G/5G,Toutes zones d'habitation,Indoor,SMS,Réception SMS <10s,0.9410219675262655,0.0071350620763512415,0.9319199057714959,0.007577336817143037,0.9616109279321715,0.005779224677771002,0.9339778354161754,0.007473690338751378,33840,0.9421394799054373,0.0035180714873691734
2G/3G/4G/5G,Zones rurales,Outdoor,SMS,Réception SMS <10s,0.8980938416422287,0.016054987077861245,0.9015691868758916,0.015593626619821627,0.9393723252496433,0.012492127300733484,0.900785153461813,0.015654382673788093,11138,0.9100377087448375,0.007514972757408371
2G/3G/4G/5G,Zones intermediaires,Outdoor,SMS,Réception SMS <10s,0.9911003236245954,0.005235916984082606,0.9717741935483871,0.009218305339643493,0.9951612903225806,0.00386239555535179,0.9838449111470113,0.0070228557216216415,9908,0.9854662898667743,0.003332630800073852
2G/3G/4G/5G,Zones denses,Outdoor,SMS,Réception SMS <10s,0.9970414201183432,0.0028951160414274596,0.9889705882352942,0.005550785951963053,0.9941176470588236,0.004064255930308344,0.9904200442151806,0.005182718376580706,10858,0.9926321606188985,0.0022748899722566285
2G/3G/4G/5G,Zones Touristiques,Outdoor,SMS,Réception SMS <10s,0.9917695473251029,0.011359786785547856,0.9631147540983607,0.02364974801265017,0.9754098360655737,0.019432802442249323,0.9834710743801653,0.016063918666180288,1946,0.9784172661870504,0.00913092829973173
2G/3G/4G/5G,Toutes zones d'habitation,Outdoor,SMS,Réception SMS <10s,0.9628128724672229,0.005726079183129156,0.9536033914272256,0.0063269308529117635,0.9752708431464908,0.0046712525872367565,0.9584709768758849,0.006006769075556175,33850,0.9625406203840473,0.002860760865406199
2G/3G/4G/5G,Zones rurales,Tous usages,SMS,Réception SMS <10s,0.8743864963393378,0.010168166747313622,0.8828633714862322,0.009719998115056713,0.9214217784117926,0.008132082414750202,0.8741209510213793,0.010029759946322441,33388,0.8882926650956523,0.004778534766480035
2G/3G/4G/5G,Zones intermediaires,Tous usages,SMS,Réception SMS <10s,0.9810030829423715,0.0044053304715336436,0.9635661490089807,0.006022747898332232,0.9889750204109994,0.003356471290781047,0.9737753400385638,0.005138099825033649,29682,0.9768227636113711,0.0024208239080905523
2G/3G/4G/5G,Zones denses,Tous usages,SMS,Réception SMS <10s,0.9907560579797685,0.0029470460658057194,0.975,0.00479069256935964,0.9841911764705882,0.00382750264209612,0.9820663726147603,0.004076211199613372,32566,0.9829907372904063,0.0019861238067493572
2G/3G/4G/5G,Zones Touristiques,Tous usages,SMS,Réception SMS <10s,0.9744250691467963,0.0115071660770865,0.9323770491803278,0.01819044724429139,0.9747267759562841,0.011370309927919773,0.9596542925529513,0.014274165044156123,5834,0.9602634351377045,0.007088889605188045
2G/3G/4G/5G,Toutes zones d'habitation,Tous usages,SMS,Réception SMS <10s,0.9490629634423857,0.0038477105923139417,0.9387916205905191,0.004163385635559931,0.9643154748295563,0.0032217295119018967,0.9426924006076105,0.004039276909333653,101470,0.9487155082236198,0.001919390173051143
2G/3G/4G/5G,Zones rurales,Tous usages,Whatsapp,Communications réussies,0.8326671511627907,0.03728653486317047,0.8724449018276468,0.03294017299775686,,,0.837028560990231,0.03628611094304488,2354,0.8473191070753057,0.020548668475417704
2G/3G/4G/5G,Zones intermediaires,Tous usages,Whatsapp,Communications réussies,0.9560797162152642,0.02146849845722976,0.9363538295577131,0.02561235378571137,,,0.9441416876218097,0.024093830459832568,2096,0.9455582106870648,0.013736805856452768
2G/3G/4G/5G,Zones denses,Tous usages,Whatsapp,Communications réussies,0.9753893898486339,0.015127032929769748,0.9653588534650501,0.017854351029542442,,,0.9728906714200832,0.015836411901609677,2420,0.971224487705218,0.009419649217442986
2G/3G/4G/5G,Toutes zones d'habitation,Tous usages,Whatsapp,Communications réussies,0.9213864113607044,0.01563704380395239,0.9244872813555722,0.015297634701546105,,,0.9176190952757481,0.01588411085578866,13634,0.9211472833873617,0.009012921085671513
2G/3G/4G/5G,Zones rurales,Tous usages,Whatsapp,Communications réussies et sans perturbations audibles,0.7976017441860466,0.04013489553523981,0.7000314745657217,0.045248541808898236,,,0.7921017966074658,0.039868546489394245,2354,0.7631568144380153,0.024288750854707778
2G/3G/4G/5G,Zones intermediaires,Tous usages,Whatsapp,Communications réussies et sans perturbations audibles,0.8932942743144938,0.03234544915401235,0.8085352698187176,0.0412797667445386,,,0.8946881926124765,0.03220458773846642,2096,0.8655953947026197,0.02065094706811983
2G/3G/4G/5G,Zones denses,Tous usages,Whatsapp,Communications réussies et sans perturbations audibles,0.9431689407891987,0.02260430553400183,0.7913486005089059,0.03967328102626411,,,0.9187091503267973,0.026648651739765876,2420,0.884412376932661,0.018015505748648665
2G/3G/4G/5G,Toutes zones d'habitation,Tous usages,Whatsapp,Communications réussies et sans perturbations audibles,0.8784881570871288,0.01898288425576449,0.7648809897784171,0.024553000266535098,,,0.8674687545863669,0.019588648330006946,13634,0.8369393162945695,0.01235419110486366
2G/3G/4G/5G,Zones rurales,Incar,WEB,Taux de réussite de l'accès au site internet dans un délai inférieur à 10s,0.7779880623089241,0.009828425349061894,0.8171228887594641,0.00914248575857759,0.8544184015140486,0.008340610713048945,0.8093671679197995,0.009635655706232217,26990,0.8148203038162283,0.00463427961387626
2G/3G/4G/5G,Zones intermediaires,Incar,WEB,Taux de réussite de l'accès au site internet dans un délai inférieur à 10s,0.9476548743396831,0.005523108083145428,0.9516722675628101,0.005317319116506142,0.9750320102432779,0.0038688936034182034,0.944831013916501,0.005759781747676,24780,0.9548829701372075,0.002584346519011597
2G/3G/4G/5G,Zones denses,Incar,WEB,Taux de réussite de l'accès au site internet dans un délai inférieur à 10s,0.9805637982195846,0.003295867548463687,0.9630563798219585,0.004503204863217444,0.9817507418397626,0.0031955774628916436,0.961703431372549,0.004655501948533276,26748,0.9718483624943921,0.0019822640216976377
2G/3G/4G/5G,Zones Touristiques,Incar,WEB,Taux de réussite de l'accès au site internet dans un délai inférieur à 10s,0.9193277310924369,0.015473191723781615,0.9,0.01704526844818198,0.9201680672268907,0.015399424521564413,0.8915555555555555,0.018170114729490656,4695,0.9079872204472843,0.008268033282455811
2G/3G/4G/5G,Toutes zones d'habitation,Incar,WEB,Taux de réussite de l'accès au site internet dans un délai inférieur à 10s,0.9012163831606956,0.0040311437845434225,0.9084905212144249,0.0038954193022521007,0.9347175369411318,0.0033373321490596745,0.9042494893638221,0.004070657983560303,83213,0.9122613053248891,0.001922275776091982
2G/3G/4G/5G,Zones rurales,Indoor,WEB,Taux de réussite de l'accès au site internet dans un délai inférieur à 10s,0.7845814977973569,0.009764343464786896,0.8373114658075853,0.008753858197511342,0.8802342606149341,0.007700362203085807,0.7937340966921119,0.010001175418674842,26757,0.8246066449900961,0.00455687740629621
2G/3G/4G/5G,Zones intermediaires,Indoor,WEB,Taux de réussite de l'accès au site internet dans un délai inférieur à 10s,0.9288968434754312,0.006425219629127578,0.9321428571428572,0.006280652108586408,0.950974025974026,0.005392164815493449,0.9263552676440504,0.006684126705113623,24332,0.9346950517836594,0.003104382195374521
2G/3G/4G/5G,Zones denses,Indoor,WEB,Taux de réussite de l'accès au site internet dans un délai inférieur à 10s,0.9633874088406013,0.004490756082349868,0.9327893175074184,0.00597774049728303,0.9579931720350304,0.004790313633066431,0.9435944985319116,0.005621132258387503,26667,0.9494881313983575,0.0026285151136996505
2G/3G/4G/5G,Zones Touristiques,Indoor,WEB,Taux de réussite de l'accès au site internet dans un délai inférieur à 10s,0.9259882253994953,0.014880526067651334,0.8848739495798319,0.018134688430906595,0.9671717171717171,0.010132666020442896,0.9284452296819788,0.015015171553650399,4699,0.9265801234305171,0.007457644271032242
2G/3G/4G/5G,Toutes zones d'habitation,Indoor,WEB,Taux de réussite de l'accès au site internet dans un délai inférieur à 10s,0.8927338957055214,0.004199035542206644,0.8987045269850376,0.004088736229373215,0.9310542672722926,0.0034337472933682477,0.8899124360985979,0.004364538613461586,82455,0.9032927051118792,0.0020173973335120225
2G/3G/4G/5G,Zones rurales,Outdoor,WEB,Taux de réussite de l'accès au site internet dans un délai inférieur à 10s,0.8242388586556847,0.009047352792856926,0.8760984182776801,0.007814913737550193,0.903485647334505,0.0070043186457220226,0.8402952261306532,0.008997657162028778,26823,0.8614248965440108,0.00413479242537311
2G/3G/4G/5G,Zones intermediaires,Outdoor,WEB,Taux de réussite de l'accès au site internet dans un délai inférieur à 10s,0.9590110605074821,0.004956034157663836,0.9612012987012987,0.004822602690767483,0.9797044974833576,0.003521668109862664,0.9523889636608345,0.005413494070592924,24411,0.9631723403383721,0.002362666087406857
2G/3G/4G/5G,Zones denses,Outdoor,WEB,Taux de réussite de l'accès au site internet dans un délai inférieur à 10s,0.9907545481658216,0.002290716818065134,0.9706231454005935,0.004031383292257906,0.984711295829004,0.002929966104851199,0.9698924731182795,0.0041511164144513715,26693,0.9790581800472034,0.0017177851301534658
2G/3G/4G/5G,Zones Touristiques,Outdoor,WEB,Taux de réussite de l'accès au site internet dans un délai inférieur à 10s,0.9643765903307888,0.010580111418622803,0.9184873949579831,0.01554646227648158,0.9739495798319328,0.009050200362582608,0.9524229074889868,0.012384315456766451,4694,0.9522795057520239,0.006098446443441619
2G/3G/4G/5G,Toutes zones d'habitation,Outdoor,WEB,Taux de réussite de l'accès au site internet dans un délai inférieur à 10s,0.9255472350230415,0.0035647600103311024,0.9340281097619275,0.003363995678354765,0.956105957731663,0.002776472143138234,0.9223330159843663,0.0037133898039621335,82621,0.9346534174120381,0.0016851850089298576
2G/3G/4G/5G,Zones rurales,Tous usages,WEB,Taux de réussite de l'accès au site internet dans un délai inférieur à 10s,0.7967017121687273,0.005674161311327593,0.8468756871229299,0.0050781180666258025,0.8836820796713102,0.004450488202909289,0.811859985042907,0.005812686347617318,80570,0.8352483386457563,0.002642918479370804
2G/3G/4G/5G,Zones intermediaires,Tous usages,WEB,Taux de réussite de l'accès au site internet dans un délai inférieur à 10s,0.9420612542968235,0.003725405110872034,0.9450839060656631,0.0036424599212990763,0.9645605138553452,0.0031279734466537956,0.9381124573617202,0.00385641641382756,73523,0.9475521343608216,0.0017981216222348953
2G/3G/4G/5G,Zones denses,Tous usages,WEB,Taux de réussite de l'accès au site internet dans un délai inférieur à 10s,0.9753725201788386,0.0026082994456443666,0.9504451038575668,0.003483759510800376,0.9708588082671437,0.0027839916114132807,0.9553786455341404,0.0032575198004349427,80108,0.9630715194639786,0.001527369500566198
2G/3G/4G/5G,Zones Touristiques,Tous usages,WEB,Taux de réussite de l'accès au site internet dans un délai inférieur à 10s,0.93767426465875,0.008656244335034462,0.8985994397759104,0.010550956631737753,0.9615970630676512,0.005829942827835711,0.9302895099299109,0.008682734221825174,14088,0.9320477670404805,0.0043197370372248835
2G/3G/4G/5G,Toutes zones d'habitation,Tous usages,WEB,Taux de réussite de l'accès au site internet dans un délai inférieur à 10s,0.9050854233872238,0.0024381079550750587,0.9121100536155654,0.002375771299803973,0.9400153757035559,0.0019899162251279115,0.903108804938058,0.002527504045445712,248289,0.9152410425807671,0.0011702393378306864
2G/3G/4G/5G,Zones rurales,Incar,WEB,Taux de réussite de l'accès au site internet dans un délai inférieur à 5s,0.6354636773911777,0.011382170400852135,0.6346825859056494,0.011388182199038966,0.7577522201193769,0.010132178324560766,0.7216478696741855,0.010994350391365771,26990,0.6867728788440163,0.005533384849634516
2G/3G/4G/5G,Zones intermediaires,Incar,WEB,Taux de réussite de l'accès au site internet dans un délai inférieur à 5s,0.8533696174163599,0.008772045800284314,0.8258921427428388,0.009402030627171213,0.9172535211267606,0.0068313260768622895,0.8610006626905236,0.008727494092651571,24780,0.864406779661017,0.00426268744892185
2G/3G/4G/5G,Zones denses,Incar,WEB,Taux de réussite de l'accès au site internet dans un délai inférieur à 5s,0.9311572700296736,0.00604458771687738,0.8529673590504451,0.008454719586045134,0.9422848664688427,0.005567523817405949,0.9041053921568627,0.007142867958488956,26748,0.9076566472259608,0.0034695570239430275
2G/3G/4G/5G,Zones Touristiques,Incar,WEB,Taux de réussite de l'accès au site internet dans un délai inférieur à 5s,0.8302521008403362,0.021329947488963625,0.7495798319327731,0.024616493422552135,0.8605042016806723,0.019685191844025493,0.832,0.02184721658549055,4695,0.8178913738019169,0.011039549369328711
2G/3G/4G/5G,Toutes zones d'habitation,Incar,WEB,Taux de réussite de l'accès au site internet dans un délai inférieur à 5s,0.8058538439608477,0.005343967735167344,0.7678529006509242,0.005704027573128349,0.8700052263980614,0.004543440527358272,0.8290738803367708,0.005207757611266018,83213,0.8180692920577314,0.0026212505328162537
2G/3G/4G/5G,Zones rurales,Indoor,WEB,Taux de réussite de l'accès au site internet dans un délai inférieur à 5s,0.6690161527165932,0.011176458685170285,0.6567579440620882,0.011261090005737063,0.7932650073206442,0.009604214799390692,0.7199427480916031,0.011098702160746795,26757,0.7095713271293493,0.005439451842522357
2G/3G/4G/5G,Zones intermediaires,Indoor,WEB,Taux de réussite de l'accès au site internet dans un délai inférieur à 5s,0.8439635535307517,0.009072660609178683,0.8063311688311688,0.009868526347191566,0.8863636363636364,0.007925567050557173,0.8501534265257416,0.009133917929289866,24332,0.846662830840046,0.004527371527414689
2G/3G/4G/5G,Zones denses,Indoor,WEB,Taux de réussite de l'accès au site internet dans un délai inférieur à 5s,0.9211192141687751,0.0064453615784832,0.812166172106825,0.009324713046073933,0.9116817574588095,0.00677594136554045,0.889816102611652,0.007629209955439125,26667,0.8836014549818128,0.003849204438413147
2G/3G/4G/5G,Zones Touristiques,Indoor,WEB,Taux de réussite de l'accès au site internet dans un délai inférieur à 5s,0.8662741799831791,0.01934641341199285,0.7453781512605042,0.024752482003977207,0.9107744107744108,0.01621055833635686,0.8719081272084805,0.019468343867015684,4699,0.8482655884230688,0.010257967432920272
2G/3G/4G/5G,Toutes zones d'habitation,Indoor,WEB,Taux de réussite de l'accès au site internet dans un délai inférieur à 5s,0.8129792944785276,0.005291050080955981,0.7559156747454467,0.005820928063150752,0.8655032273487927,0.004623995623286771,0.8229488282634003,0.005322692654865722,82455,0.8142138135952944,0.0026547493094007837
2G/3G/4G/5G,Zones rurales,Outdoor,WEB,Taux de réussite de l'accès au site internet dans un délai inférieur à 5s,0.7084865421385498,0.010802609017986567,0.7123608670181605,0.010737009257244337,0.8208845928529585,0.009095296046883476,0.7660175879396985,0.010398376100739756,26823,0.7517429072065018,0.005169968521287572
2G/3G/4G/5G,Zones intermediaires,Outdoor,WEB,Taux de réussite de l'accès au site internet dans un délai inférieur à 5s,0.8802862719583604,0.00811471150292097,0.8535714285714285,0.008828736654192995,0.9306705634031499,0.006343921401180398,0.8854306864064603,0.008097074052875899,24411,0.8875097292204334,0.003963759796649953
2G/3G/4G/5G,Zones denses,Outdoor,WEB,Taux de réussite de l'accès au site internet dans un délai inférieur à 5s,0.9564569042648374,0.004884461055231466,0.8762611275964391,0.00786132902027314,0.9449309781801989,0.005447240150487882,0.9184331797235024,0.006648843730799935,26693,0.9240250252875286,0.0031785901035639285
